lowpass_hz,degree,n_delays,delay_samples,configuration_smooth_0,configuration_smooth_5,configuration_smooth_9,coefficient_count,max_variance,max_standard_deviation,max_variance_equation_index,max_variance_feature_index,max_variance_feature_name,mean_coefficient_at_max_variance,mean_elementwise_variance,relative_rms_variability,mean_pairwise_cosine_similarity,minimum_pairwise_cosine_similarity
35.0,2,6,1,55,56,57,168,10983.340258431104,104.80143252089212,0,3,x2,1680.5012788086435,266.61316359619696,0.05594075179287862,0.9984987491231334,0.9977065682959533
35.0,2,6,2,58,59,60,168,2645.4765205344415,51.43419602301995,0,3,x2,279.5981106615793,59.611895441014404,0.1173555452060576,0.9914364730390703,0.9854508296418462
35.0,2,6,5,61,62,63,168,76.0004734851023,8.717825043272107,0,0,1,-45.25136759392331,1.011421119231556,0.08408324389735379,0.9910437413658698,0.9858243035612273
35.0,2,8,1,64,65,66,360,199892.61585538977,447.09352025654516,0,4,x3,-4221.462746476372,2715.6806611741067,0.10022101654481161,0.9932159733235567,0.989916053305733
35.0,2,8,2,67,68,69,360,8490.060889785398,92.14152641336803,7,5,x4,406.3219027735583,141.25060828696024,0.1729620694704699,0.992803292563175,0.9877645092478445
35.0,2,8,5,70,71,72,360,78.01805142309775,8.832782767797346,0,0,1,-52.1456540881267,0.4438003136055223,0.06948251245551962,0.9934065833784201,0.9895332483271221
35.0,3,2,1,73,74,75,20,1.6007195688158624,1.2651954666437366,0,0,1,-10.015911092734171,0.27701822588706543,0.004953149325708059,0.9999875587088138,0.999979232823328
35.0,3,2,2,76,77,78,20,3.9102543993725902,1.9774363199285558,0,0,1,-17.171064621553036,0.36795950198076516,0.011948812825684791,0.9998594930987649,0.999766406633687
35.0,3,2,5,79,80,81,20,23.734270968971558,4.871783140593551,1,0,1,-3.444870895183995,1.5186216804262147,0.08312338808668454,0.9912343102896871,0.9866437612243458
35.0,3,4,1,82,83,84,140,193.093866525195,13.895821908947848,3,3,x2,735.4461942072389,5.080783658112778,0.019402414289294508,0.9998826365114027,0.9998099046240702
35.0,3,4,2,85,86,87,140,71.99583335289613,8.485035848651208,3,3,x2,273.34667801011034,1.9968517494705533,0.031404399817502066,0.9995940849695325,0.9993257716194925
35.0,3,4,5,88,89,90,140,41.2729130948242,6.4243998237052615,3,0,1,20.195084130321177,0.900887846658836,0.09033071690251034,0.9899353080400596,0.9851101658543995
35.0,3,6,1,91,92,93,504,9899.588924260475,99.496677955902,5,4,x3,-1672.3877313155597,79.65568720463673,0.05257907656715744,0.9996671227840214,0.999452629714105
35.0,3,6,2,94,95,96,504,920.1222341516624,30.333516679601498,5,4,x3,-300.7573356939526,9.675221129775501,0.07990403983020782,0.9976878072520313,0.9962964014888077
35.0,3,6,5,97,98,99,504,45.26429715799018,6.727874638991884,1,0,1,-9.503962417647346,0.2131025759341238,0.0701108160584472,0.9947932610240876,0.9919200962725179
35.0,3,8,1,100,101,102,1320,183188.8072257758,428.0056158811188,0,4,x3,-4227.021431642591,929.628954600657,0.11024357184515529,0.9940461286112362,0.9911530311430097
35.0,3,8,2,103,104,105,1320,8541.891347928633,92.42235307504691,0,4,x3,-409.31797985408485,38.97002343142519,0.17430587836692343,0.9917507082472179,0.9860352950770371
35.0,3,8,5,106,107,108,1320,13.837065247448635,3.7198205934491835,1,0,1,-11.844534909198925,0.07524106489106962,0.0575346411769945,0.9968521255211762,0.9948003025388904
80.0,1,2,1,109,110,111,6,194.40305802293233,13.94284970954404,0,1,x0,213.34686941958344,117.63586010275047,0.061149150450598835,0.9999752773822417,0.9999516362170341
80.0,1,2,2,112,113,114,6,93.4516524088279,9.667039485221311,0,1,x0,92.5437088539377,55.10176507073902,0.09186017609809129,0.9998044111732726,0.9996293402529174
80.0,1,2,5,115,116,117,6,5.89459544064254,2.42787879447112,1,1,x0,34.31286340153114,3.272886828284219,0.07906785587287232,0.9997780264366272,0.9996141844054854
80.0,1,4,1,118,119,120,20,4491.7108612699185,67.02022725468721,0,2,x1,-462.27109389507365,697.7945629500257,0.1340703089647177,0.9965466943570065,0.9942660778085496
80.0,1,4,2,121,122,123,20,2010.7403924505986,44.84128000459619,0,2,x1,-158.98684197718399,401.18983343518585,0.2783572962350062,0.9692114657404817,0.9418456329004299
80.0,1,4,5,124,125,126,20,16.813972093143846,4.100484372991055,0,2,x1,-42.14300413962659,4.033571383145051,0.09209331663380294,0.9978205678093875,0.9964604031174167
80.0,1,6,1,127,128,129,42,17803.567051822985,133.4300080634899,5,4,x3,-554.8972587579484,2218.9006086609675,0.1988218963919462,0.9920938419003296,0.9875180362687881
80.0,1,6,2,130,131,132,42,1866.3737594454124,43.20154811399023,5,5,x4,157.89865854046184,192.44173788457508,0.2435851612746356,0.9586524689511493,0.9387905131020101
80.0,1,6,5,133,134,135,42,17.946668247976433,4.23635081738711,0,2,x1,-42.33960141740968,3.3316624875875256,0.09511983284681956,0.9975800278787589,0.9960944310302762
80.0,1,8,1,136,137,138,72,60264.377703872946,245.4880398387525,0,4,x3,-800.9956657666081,5607.934245796084,0.2706567009055189,0.9835453110413789,0.9794777567417374
80.0,1,8,2,139,140,141,72,2366.9281360541227,48.65108566161831,7,7,x6,161.70700686627123,237.97486226348585,0.31226539079466625,0.9162114486885938,0.8812941534198414
80.0,1,8,5,142,143,144,72,18.18954159730208,4.264919881697907,0,2,x1,-42.39133076882899,2.6995158387222244,0.09560882467069758,0.997600180933884,0.9961305958172311
80.0,2,2,1,145,146,147,12,195.22358939385603,13.972243534731852,1,2,x1,-213.5507865607536,69.61723552093643,0.066171085130768,0.9985722221388734,0.9972834772167479
80.0,2,2,2,148,149,150,12,190.75916584874562,13.811559138951171,0,0,1,-53.9104940610444,45.526651090912054,0.11217159390385106,0.9874730282248562,0.9766982894371179
80.0,2,2,5,151,152,153,12,181.6338707454688,13.477161078857401,1,0,1,-10.471492142930373,17.189460996638786,0.18234326911175702,0.9523143718185624,0.9232824948929653
80.0,2,4,1,154,155,156,60,4430.442063345634,66.56156596224005,0,2,x1,-460.4637556954438,237.8110637537366,0.13577360865890567,0.9947157457290446,0.990875318548661
80.0,2,4,2,157,158,159,60,2011.1455639731569,44.84579761776076,0,2,x1,-157.7682860926758,160.4776023237629,0.2829123837976444,0.9251337863861617,0.8600190582406736
80.0,2,4,5,160,161,162,60,379.7585547372992,19.487394765265552,2,0,1,-27.39736063668761,15.28319770582251,0.24835872924017527,0.9135875478157076,0.8587137846841513
80.0,2,6,1,163,164,165,168,17667.85346785287,132.92047798534608,5,4,x3,-552.2665993647041,570.7431758272056,0.20206173745065437,0.990134574230107,0.984159562843615
80.0,2,6,2,166,167,168,168,1849.243020583621,43.002825727893985,5,5,x4,156.270779095623,55.22515892584339,0.24371997157354203,0.9355882582269159,0.8920365824962847
80.0,2,6,5,169,170,171,168,409.9926108351092,20.24827426807305,4,0,1,-28.477024660766414,8.728041460746006,0.2655927365214665,0.901574967081494,0.8375136239816137
80.0,2,8,1,172,173,174,360,59686.58827041349,244.3083876382747,0,4,x3,-796.7584802172781,1260.4520959905929,0.2878579504530693,0.9701963493498421,0.9633355184795985
80.0,2,8,2,175,176,177,360,2386.001289239841,48.846712164073445,7,7,x6,160.37584564503695,51.8612763926423,0.30651466440508623,0.8991468234052551,0.8442917250310512
80.0,2,8,5,178,179,180,360,412.464074645851,20.30921157125138,6,0,1,-28.482431286030433,6.0167336443844,0.2747513476111637,0.8947692574626162,0.8261677468917014
80.0,3,2,1,181,182,183,20,204.62551032553324,14.304737338571906,0,1,x0,213.7415724690509,41.471719245726334,0.06599152288484829,0.999124497346477,0.9983166490533374
80.0,3,2,2,184,185,186,20,221.6407964537456,14.88760546406794,0,0,1,-38.60448203815237,28.46604497165375,0.11733213988567409,0.988944466666534,0.9831766297039444
80.0,3,2,5,187,188,189,20,503.3064992309831,22.434493514028418,1,0,1,-31.692673550433128,29.30060686455596,0.3403457217823348,0.8436926722951007,0.7548793139812247
80.0,3,4,1,190,191,192,140,4541.603605000897,67.39142085607705,3,3,x2,458.79372341672257,102.88172723154631,0.1367305163230675,0.9954506259815975,0.9922933185512423
80.0,3,4,2,193,194,195,140,2183.2852149050527,46.72563766183457,3,3,x2,156.7856505099426,68.0020938132049,0.2859305695571235,0.9319219269365816,0.8718845529116046
80.0,3,4,5,196,197,198,140,313.66396531568074,17.7105608413647,2,0,1,-25.16701159064971,6.031231780734264,0.2482636420389769,0.9138744177720733,0.8556181505418439
80.0,3,6,1,199,200,201,504,30182.85730209472,173.73214239770002,0,3,x2,524.5618769571151,264.8663177829776,0.2445464552199779,0.9777853254150356,0.9658906562938375
80.0,3,6,2,202,203,204,504,1969.364519994321,44.377522688792816,5,5,x4,155.31331321005743,18.271663511847837,0.2430288615506689,0.9378595350192804,0.8948256474398351
80.0,3,6,5,205,206,207,504,299.87610905692634,17.316931282907095,4,0,1,-24.263623563079488,2.465426524814085,0.2536064193437239,0.9097438987550626,0.8513235391659747
80.0,3,8,1,208,209,210,1320,61506.37351073191,248.00478525772826,0,4,x3,-795.8671752871763,318.38898807641976,0.2799369465046186,0.9796398780874732,0.976224299445906
80.0,3,8,2,211,212,213,1320,2565.1267030425147,50.64707990637283,7,7,x6,159.5500280263046,15.282293575964848,0.31724843167047945,0.8934611543743317,0.8349389200960454
80.0,3,8,5,214,215,216,1320,403.11922602104596,20.077829215855132,6,0,1,-28.150031181419575,1.4834793159706774,0.27027862147092535,0.8981143493851409,0.8324462871473328
