configuration_index,lowpass_hz,global_zscore_mean,global_zscore_std,stlsq_threshold,degree,n_delays,delay_samples,delay_ms,embedding_span_ms,smooth_window_samples,smooth_window_ms,derivative_method,fit_status,fit_failure_reason,nonzero_terms,possible_terms,term_utilization_percent,fit_runtime_s,feature_names_json,coefficients_json,equations
1,35.0,-0.0007537510658310451,36.85636440218341,0.1,1,2,1,4.0,4.0,0,0.0,finite_difference,success,,6,6,100.0,1.3552676290273666,"[""1"", ""x0"", ""x1""]","[[-0.002348684414354928, 233.03193265722408, -239.14418381500533], [0.0013642049981794334, 239.1245413339542, -233.01297289590127]]",(x0)' = -0.002 1 +  233.032 x0 + -239.144 x1 | (x1)' =  0.001 1 +  239.125 x0 + -233.013 x1
2,35.0,-0.0007537510658310451,36.85636440218341,0.1,1,2,1,4.0,4.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,6,6,100.0,0.085286695510149,"[""1"", ""x0"", ""x1""]","[[-0.0024544816494671555, 233.3169751682933, -239.361103116542], [0.0014655320034397572, 239.340381484198, -233.29675330418704]]",(x0)' = -0.002 1 +  233.317 x0 + -239.361 x1 | (x1)' =  0.001 1 +  239.340 x0 + -233.297 x1
3,35.0,-0.0007537510658310451,36.85636440218341,0.1,1,2,1,4.0,4.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,5,6,83.33333333333333,0.08651850745081902,"[""1"", ""x0"", ""x1""]","[[-0.0038246348623624357, 235.76251246056032, -241.17136728489828], [0.0, 241.12147517883167, -235.71069287774523]]",(x0)' = -0.004 1 +  235.763 x0 + -241.171 x1 | (x1)' =  241.121 x0 + -235.711 x1
4,35.0,-0.0007537510658310451,36.85636440218341,0.1,1,2,2,8.0,8.0,0,0.0,finite_difference,success,,5,6,83.33333333333333,0.07753949612379074,"[""1"", ""x0"", ""x1""]","[[-0.0037139479097163925, 105.9424738448694, -117.26513621547346], [0.0, 117.25612407344865, -105.93601857815932]]",(x0)' = -0.004 1 +  105.942 x0 + -117.265 x1 | (x1)' =  117.256 x0 + -105.936 x1
5,35.0,-0.0007537510658310451,36.85636440218341,0.1,1,2,2,8.0,8.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,6,6,100.0,0.07956838421523571,"[""1"", ""x0"", ""x1""]","[[-0.003971788415519194, 106.21844841726025, -117.4325544960062], [0.0021280076150616946, 117.422474434505, -106.21075125060955]]",(x0)' = -0.004 1 +  106.218 x0 + -117.433 x1 | (x1)' =  0.002 1 +  117.422 x0 + -106.211 x1
6,35.0,-0.0007537510658310451,36.85636440218341,0.1,1,2,2,8.0,8.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,6,6,100.0,0.07941042259335518,"[""1"", ""x0"", ""x1""]","[[-0.0059185670035407905, 108.64429232567663, -118.8109451408936], [0.005040949725158661, 118.78181974374048, -108.6143612556577]]",(x0)' = -0.006 1 +  108.644 x0 + -118.811 x1 | (x1)' =  0.005 1 +  118.782 x0 + -108.614 x1
7,35.0,-0.0007537510658310451,36.85636440218341,0.1,1,2,5,20.0,20.0,0,0.0,finite_difference,success,,6,6,100.0,0.06881283596158028,"[""1"", ""x0"", ""x1""]","[[0.002520674816113708, 21.687652017246045, -37.238413768302436], [-0.010179123316520464, 37.252403121344486, -21.7130539038453]]",(x0)' =  0.003 1 +  21.688 x0 + -37.238 x1 | (x1)' = -0.010 1 +  37.252 x0 + -21.713 x1
8,35.0,-0.0007537510658310451,36.85636440218341,0.1,1,2,5,20.0,20.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,6,6,100.0,0.07841667719185352,"[""1"", ""x0"", ""x1""]","[[0.0022854610224781915, 21.91557018346701, -37.480951867486574], [-0.009922362122500146, 37.495042843805265, -21.940882647973524]]",(x0)' =  0.002 1 +  21.916 x0 + -37.481 x1 | (x1)' = -0.010 1 +  37.495 x0 + -21.941 x1
9,35.0,-0.0007537510658310451,36.85636440218341,0.1,1,2,5,20.0,20.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,6,6,100.0,0.08094705641269684,"[""1"", ""x0"", ""x1""]","[[0.0034021635206241915, 24.16647364572681, -39.66093296317177], [-0.009919894512747484, 39.677770511810955, -24.192524035650077]]",(x0)' =  0.003 1 +  24.166 x0 + -39.661 x1 | (x1)' = -0.010 1 +  39.678 x0 + -24.193 x1
10,35.0,-0.0007537510658310451,36.85636440218341,0.1,1,4,1,4.0,12.0,0,0.0,finite_difference,success,,19,20,95.0,0.1519879661500454,"[""1"", ""x0"", ""x1"", ""x2"", ""x3""]","[[-0.0007823291786219089, 431.4252927296657, -724.0960810672985, 397.63911158255746, -106.08679185996654], [-0.00035627920533389754, 125.02400182914889, -0.020834178619719274, -125.01717533709785, 0.014947641241223648], [0.0, -0.05023020762027015, 125.10673923274837, -0.06165438079086017, -124.9948394972373], [0.0006504648605804792, 106.0282652078443, -397.4779479254703, 723.939250799889, -431.3705984401334]]",(x0)' = -0.001 1 +  431.425 x0 + -724.096 x1 +  397.639 x2 + -106.087 x3 | (x1)' =  125.024 x0 + -0.021 x1 + -125.017 x2 +  0.015 x3 | (x2)' = -0.050 x0 +  125.107 x1 + -0.062 x2 + -124.995 x3 | (x3)' =  0.001 1 +  106.028 x0 + -397.478 x1 +  723.939 x2 + -431.371 x3
11,35.0,-0.0007537510658310451,36.85636440218341,0.1,1,4,1,4.0,12.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,20,20,100.0,0.1442350186407566,"[""1"", ""x0"", ""x1"", ""x2"", ""x3""]","[[-0.0009446490437129516, 432.9451004247271, -727.4410435363155, 400.0304479296305, -106.61402069753167], [-0.0004105693393321635, 125.01152736963347, 0.025415256302789013, -125.07096422619362, 0.035128137034812996], [0.0010182666829441464, -0.0793430160678608, 125.18404575346862, -0.13066456998501477, -124.97416029657022], [0.0008136034745821846, 106.54120814470808, -399.8298991582666, 727.2434784339023, -432.87458438506576]]",(x0)' = -0.001 1 +  432.945 x0 + -727.441 x1 +  400.030 x2 + -106.614 x3 | (x1)' =  125.012 x0 +  0.025 x1 + -125.071 x2 +  0.035 x3 | (x2)' =  0.001 1 + -0.079 x0 +  125.184 x1 + -0.131 x2 + -124.974 x3 | (x3)' =  0.001 1 +  106.541 x0 + -399.830 x1 +  727.243 x2 + -432.875 x3
