degree,n_delays,delay_samples,smooth_window_samples,test_trial_id,completed_35hz,completed_80hz,reached_fraction_35hz,reached_fraction_80hz,reached_fraction_difference_80_minus_35
1,2,5,5,312,True,True,1.0,1.0,0.0
1,2,5,5,620,True,True,1.0,1.0,0.0
1,2,5,5,622,True,True,1.0,1.0,0.0
1,2,5,5,778,True,True,1.0,1.0,0.0
1,2,5,5,1088,True,True,1.0,1.0,0.0
1,2,5,5,1244,True,True,1.0,1.0,0.0
1,2,5,9,2,True,True,1.0,1.0,0.0
1,2,5,9,3,True,True,1.0,1.0,0.0
1,2,5,9,4,True,True,1.0,1.0,0.0
1,2,5,9,312,True,True,1.0,1.0,0.0
1,2,5,9,620,True,True,1.0,1.0,0.0
1,2,5,9,622,True,True,1.0,1.0,0.0
1,2,5,9,778,True,True,1.0,1.0,0.0
1,2,5,9,1088,True,True,1.0,1.0,0.0
1,2,5,9,1244,True,True,1.0,1.0,0.0
1,4,1,0,2,True,True,1.0,1.0,0.0
1,4,1,0,3,True,True,1.0,1.0,0.0
1,4,1,0,4,True,True,1.0,1.0,0.0
1,4,1,0,312,True,True,1.0,1.0,0.0
1,4,1,0,620,True,True,1.0,1.0,0.0
1,4,1,0,622,True,True,1.0,1.0,0.0
1,4,1,0,778,True,True,1.0,1.0,0.0
1,4,1,0,1088,True,True,1.0,1.0,0.0
1,4,1,0,1244,True,True,1.0,1.0,0.0
1,4,1,5,2,True,True,1.0,1.0,0.0
1,4,1,5,3,True,True,1.0,1.0,0.0
1,4,1,5,4,True,True,1.0,1.0,0.0
1,4,1,5,312,True,True,1.0,1.0,0.0
1,4,1,5,620,True,True,1.0,1.0,0.0
1,4,1,5,622,True,True,1.0,1.0,0.0
1,4,1,5,778,True,True,1.0,1.0,0.0
1,4,1,5,1088,True,True,1.0,1.0,0.0
1,4,1,5,1244,True,True,1.0,1.0,0.0
1,4,1,9,2,True,True,1.0,1.0,0.0
1,4,1,9,3,True,True,1.0,1.0,0.0
1,4,1,9,4,True,True,1.0,1.0,0.0
1,4,1,9,312,True,True,1.0,1.0,0.0
1,4,1,9,620,True,True,1.0,1.0,0.0
1,4,1,9,622,True,True,1.0,1.0,0.0
1,4,1,9,778,True,True,1.0,1.0,0.0
1,4,1,9,1088,True,True,1.0,1.0,0.0
1,4,1,9,1244,True,True,1.0,1.0,0.0
1,4,2,0,2,True,True,1.0,1.0,0.0
1,4,2,0,3,True,True,1.0,1.0,0.0
1,4,2,0,4,True,True,1.0,1.0,0.0
1,4,2,0,312,True,True,1.0,1.0,0.0
1,4,2,0,620,True,True,1.0,1.0,0.0
1,4,2,0,622,True,True,1.0,1.0,0.0
1,4,2,0,778,True,True,1.0,1.0,0.0
1,4,2,0,1088,True,True,1.0,1.0,0.0
1,4,2,0,1244,True,True,1.0,1.0,0.0
1,4,2,5,2,True,True,1.0,1.0,0.0
1,4,2,5,3,True,True,1.0,1.0,0.0
1,4,2,5,4,True,True,1.0,1.0,0.0
1,4,2,5,312,True,True,1.0,1.0,0.0
1,4,2,5,620,True,True,1.0,1.0,0.0
1,4,2,5,622,True,True,1.0,1.0,0.0
1,4,2,5,778,True,True,1.0,1.0,0.0
1,4,2,5,1088,True,True,1.0,1.0,0.0
1,4,2,5,1244,True,True,1.0,1.0,0.0
1,4,2,9,2,True,True,1.0,1.0,0.0
1,4,2,9,3,True,True,1.0,1.0,0.0
1,4,2,9,4,True,True,1.0,1.0,0.0
1,4,2,9,312,True,True,1.0,1.0,0.0
1,4,2,9,620,True,True,1.0,1.0,0.0
1,4,2,9,622,True,True,1.0,1.0,0.0
1,4,2,9,778,True,True,1.0,1.0,0.0
1,4,2,9,1088,True,True,1.0,1.0,0.0
1,4,2,9,1244,True,True,1.0,1.0,0.0
1,4,5,0,2,True,True,1.0,1.0,0.0
1,4,5,0,3,True,True,1.0,1.0,0.0
1,4,5,0,4,True,True,1.0,1.0,0.0
1,4,5,0,312,True,True,1.0,1.0,0.0
1,4,5,0,620,True,True,1.0,1.0,0.0
1,4,5,0,622,True,True,1.0,1.0,0.0
1,4,5,0,778,True,True,1.0,1.0,0.0
1,4,5,0,1088,True,True,1.0,1.0,0.0
1,4,5,0,1244,True,True,1.0,1.0,0.0
1,4,5,5,2,True,True,1.0,1.0,0.0
1,4,5,5,3,True,True,1.0,1.0,0.0
1,4,5,5,4,True,True,1.0,1.0,0.0
1,4,5,5,312,True,True,1.0,1.0,0.0
1,4,5,5,620,True,True,1.0,1.0,0.0
1,4,5,5,622,True,True,1.0,1.0,0.0
1,4,5,5,778,True,True,1.0,1.0,0.0
1,4,5,5,1088,True,True,1.0,1.0,0.0
1,4,5,5,1244,True,True,1.0,1.0,0.0
1,4,5,9,2,True,True,1.0,1.0,0.0
1,4,5,9,3,True,True,1.0,1.0,0.0
1,4,5,9,4,True,True,1.0,1.0,0.0
1,4,5,9,312,True,True,1.0,1.0,0.0
1,4,5,9,620,True,True,1.0,1.0,0.0
1,4,5,9,622,True,True,1.0,1.0,0.0
1,4,5,9,778,True,True,1.0,1.0,0.0
1,4,5,9,1088,True,True,1.0,1.0,0.0
1,4,5,9,1244,True,True,1.0,1.0,0.0
1,6,1,0,2,True,True,1.0,1.0,0.0
1,6,1,0,3,True,True,1.0,1.0,0.0
1,6,1,0,4,True,True,1.0,1.0,0.0
1,6,1,0,312,True,True,1.0,1.0,0.0
1,6,1,0,620,True,True,1.0,1.0,0.0
1,6,1,0,622,True,True,1.0,1.0,0.0
1,6,1,0,778,True,True,1.0,1.0,0.0
1,6,1,0,1088,True,True,1.0,1.0,0.0
1,6,1,0,1244,True,True,1.0,1.0,0.0
1,6,1,5,2,True,True,1.0,1.0,0.0
1,6,1,5,3,True,True,1.0,1.0,0.0
1,6,1,5,4,True,True,1.0,1.0,0.0
1,6,1,5,312,True,True,1.0,1.0,0.0
1,6,1,5,620,True,True,1.0,1.0,0.0
1,6,1,5,622,True,True,1.0,1.0,0.0
1,6,1,5,778,True,True,1.0,1.0,0.0
1,6,1,5,1088,True,True,1.0,1.0,0.0
1,6,1,5,1244,True,True,1.0,1.0,0.0
1,6,1,9,2,True,True,1.0,1.0,0.0
1,6,1,9,3,True,True,1.0,1.0,0.0
1,6,1,9,4,True,True,1.0,1.0,0.0
1,6,1,9,312,True,True,1.0,1.0,0.0
1,6,1,9,620,True,True,1.0,1.0,0.0
1,6,1,9,622,True,True,1.0,1.0,0.0
1,6,1,9,778,True,True,1.0,1.0,0.0
1,6,1,9,1088,True,True,1.0,1.0,0.0
1,6,1,9,1244,True,True,1.0,1.0,0.0
1,6,2,0,2,True,True,1.0,1.0,0.0
1,6,2,0,3,True,True,1.0,1.0,0.0
1,6,2,0,4,True,True,1.0,1.0,0.0
1,6,2,0,312,True,True,1.0,1.0,0.0
1,6,2,0,620,True,True,1.0,1.0,0.0
1,6,2,0,622,True,True,1.0,1.0,0.0
1,6,2,0,778,True,True,1.0,1.0,0.0
1,6,2,0,1088,True,True,1.0,1.0,0.0
1,6,2,0,1244,True,True,1.0,1.0,0.0
1,6,2,5,2,True,True,1.0,1.0,0.0
1,6,2,5,3,True,True,1.0,1.0,0.0
1,6,2,5,4,True,True,1.0,1.0,0.0
1,6,2,5,312,True,True,1.0,1.0,0.0
1,6,2,5,620,True,True,1.0,1.0,0.0
1,6,2,5,622,True,True,1.0,1.0,0.0
1,6,2,5,778,True,True,1.0,1.0,0.0
1,6,2,5,1088,True,True,1.0,1.0,0.0
1,6,2,5,1244,True,True,1.0,1.0,0.0
1,6,2,9,2,True,True,1.0,1.0,0.0
1,6,2,9,3,True,True,1.0,1.0,0.0
1,6,2,9,4,True,True,1.0,1.0,0.0
1,6,2,9,312,True,True,1.0,1.0,0.0
1,6,2,9,620,True,True,1.0,1.0,0.0
1,6,2,9,622,True,True,1.0,1.0,0.0
1,6,2,9,778,True,True,1.0,1.0,0.0
1,6,2,9,1088,True,True,1.0,1.0,0.0
1,6,2,9,1244,True,True,1.0,1.0,0.0
1,6,5,0,2,True,True,1.0,1.0,0.0
1,6,5,0,3,True,True,1.0,1.0,0.0
1,6,5,0,4,True,True,1.0,1.0,0.0
1,6,5,0,312,True,True,1.0,1.0,0.0
1,6,5,0,620,True,True,1.0,1.0,0.0
1,6,5,0,622,True,True,1.0,1.0,0.0
1,6,5,0,778,True,True,1.0,1.0,0.0
1,6,5,0,1088,True,True,1.0,1.0,0.0
1,6,5,0,1244,True,True,1.0,1.0,0.0
1,6,5,5,2,True,True,1.0,1.0,0.0
1,6,5,5,3,True,True,1.0,1.0,0.0
1,6,5,5,4,True,True,1.0,1.0,0.0
1,6,5,5,312,True,True,1.0,1.0,0.0
1,6,5,5,620,True,True,1.0,1.0,0.0
1,6,5,5,622,True,True,1.0,1.0,0.0
1,6,5,5,778,True,True,1.0,1.0,0.0
1,6,5,5,1088,True,True,1.0,1.0,0.0
1,6,5,5,1244,True,True,1.0,1.0,0.0
1,6,5,9,2,True,True,1.0,1.0,0.0
1,6,5,9,3,True,True,1.0,1.0,0.0
1,6,5,9,4,True,True,1.0,1.0,0.0
1,6,5,9,312,True,True,1.0,1.0,0.0
1,6,5,9,620,True,True,1.0,1.0,0.0
1,6,5,9,622,True,True,1.0,1.0,0.0
1,6,5,9,778,True,True,1.0,1.0,0.0
1,6,5,9,1088,True,True,1.0,1.0,0.0
1,6,5,9,1244,True,True,1.0,1.0,0.0
1,8,1,0,2,True,True,1.0,1.0,0.0
1,8,1,0,3,True,True,1.0,1.0,0.0
1,8,1,0,4,True,True,1.0,1.0,0.0
1,8,1,0,312,True,True,1.0,1.0,0.0
1,8,1,0,620,True,True,1.0,1.0,0.0
1,8,1,0,622,True,True,1.0,1.0,0.0
1,8,1,0,778,True,True,1.0,1.0,0.0
1,8,1,0,1088,True,True,1.0,1.0,0.0
1,8,1,0,1244,True,True,1.0,1.0,0.0
1,8,1,5,2,True,True,1.0,1.0,0.0
1,8,1,5,3,True,True,1.0,1.0,0.0
1,8,1,5,4,True,True,1.0,1.0,0.0
1,8,1,5,312,True,True,1.0,1.0,0.0
1,8,1,5,620,True,True,1.0,1.0,0.0
1,8,1,5,622,True,True,1.0,1.0,0.0
1,8,1,5,778,True,True,1.0,1.0,0.0
1,8,1,5,1088,True,True,1.0,1.0,0.0
1,8,1,5,1244,True,True,1.0,1.0,0.0
1,8,1,9,2,True,True,1.0,1.0,0.0
1,8,1,9,3,True,True,1.0,1.0,0.0
1,8,1,9,4,True,True,1.0,1.0,0.0
1,8,1,9,312,True,True,1.0,1.0,0.0
1,8,1,9,620,True,True,1.0,1.0,0.0
1,8,1,9,622,True,True,1.0,1.0,0.0
1,8,1,9,778,True,True,1.0,1.0,0.0
1,8,1,9,1088,True,True,1.0,1.0,0.0
1,8,1,9,1244,True,True,1.0,1.0,0.0
1,8,2,0,2,True,True,1.0,1.0,0.0
1,8,2,0,3,True,True,1.0,1.0,0.0
1,8,2,0,4,True,True,1.0,1.0,0.0
1,8,2,0,312,True,True,1.0,1.0,0.0
1,8,2,0,620,True,True,1.0,1.0,0.0
1,8,2,0,622,True,True,1.0,1.0,0.0
1,8,2,0,778,True,True,1.0,1.0,0.0
1,8,2,0,1088,True,True,1.0,1.0,0.0
1,8,2,0,1244,True,True,1.0,1.0,0.0
1,8,2,5,2,True,True,1.0,1.0,0.0
1,8,2,5,3,True,True,1.0,1.0,0.0
1,8,2,5,4,True,True,1.0,1.0,0.0
1,8,2,5,312,True,True,1.0,1.0,0.0
1,8,2,5,620,True,True,1.0,1.0,0.0
1,8,2,5,622,True,True,1.0,1.0,0.0
1,8,2,5,778,True,True,1.0,1.0,0.0
1,8,2,5,1088,True,True,1.0,1.0,0.0
1,8,2,5,1244,True,True,1.0,1.0,0.0
1,8,2,9,2,True,True,1.0,1.0,0.0
1,8,2,9,3,True,True,1.0,1.0,0.0
1,8,2,9,4,True,True,1.0,1.0,0.0
1,8,2,9,312,True,True,1.0,1.0,0.0
1,8,2,9,620,True,True,1.0,1.0,0.0
1,8,2,9,622,True,True,1.0,1.0,0.0
1,8,2,9,778,True,True,1.0,1.0,0.0
1,8,2,9,1088,True,True,1.0,1.0,0.0
1,8,2,9,1244,True,True,1.0,1.0,0.0
1,8,5,0,2,True,True,1.0,1.0,0.0
1,8,5,0,3,True,True,1.0,1.0,0.0
1,8,5,0,4,True,True,1.0,1.0,0.0
1,8,5,0,312,True,True,1.0,1.0,0.0
1,8,5,0,620,True,True,1.0,1.0,0.0
1,8,5,0,622,True,True,1.0,1.0,0.0
1,8,5,0,778,True,True,1.0,1.0,0.0
1,8,5,0,1088,True,True,1.0,1.0,0.0
1,8,5,0,1244,True,True,1.0,1.0,0.0
1,8,5,5,2,True,True,1.0,1.0,0.0
1,8,5,5,3,True,True,1.0,1.0,0.0
1,8,5,5,4,True,True,1.0,1.0,0.0
1,8,5,5,312,True,True,1.0,1.0,0.0
1,8,5,5,620,True,True,1.0,1.0,0.0
1,8,5,5,622,True,True,1.0,1.0,0.0
1,8,5,5,778,True,True,1.0,1.0,0.0
1,8,5,5,1088,True,True,1.0,1.0,0.0
1,8,5,5,1244,True,True,1.0,1.0,0.0
1,8,5,9,2,True,True,1.0,1.0,0.0
1,8,5,9,3,True,True,1.0,1.0,0.0
1,8,5,9,4,True,True,1.0,1.0,0.0
1,8,5,9,312,True,True,1.0,1.0,0.0
1,8,5,9,620,True,True,1.0,1.0,0.0
1,8,5,9,622,True,True,1.0,1.0,0.0
1,8,5,9,778,True,True,1.0,1.0,0.0
1,8,5,9,1088,True,True,1.0,1.0,0.0
1,8,5,9,1244,True,True,1.0,1.0,0.0
2,2,1,0,2,True,False,1.0,0.47926896029956007,-0.5207310397004399
2,2,1,0,3,True,True,1.0,1.0,0.0
2,2,1,0,4,True,True,1.0,1.0,0.0
2,2,1,0,312,True,True,1.0,1.0,0.0
2,2,1,0,620,True,True,1.0,1.0,0.0
2,2,1,0,622,True,False,1.0,0.182503938850889,-0.817496061149111
2,2,1,0,778,True,True,1.0,1.0,0.0
2,2,1,0,1088,True,True,1.0,1.0,0.0
2,2,1,0,1244,True,True,1.0,1.0,0.0
2,2,1,5,2,True,False,1.0,0.5796231887175074,-0.4203768112824926
2,2,1,5,3,True,True,1.0,1.0,0.0
2,2,1,5,4,True,True,1.0,1.0,0.0
2,2,1,5,312,True,True,1.0,1.0,0.0
2,2,1,5,620,True,True,1.0,1.0,0.0
2,2,1,5,622,True,False,1.0,0.15732291731809073,-0.8426770826819092
2,2,1,5,778,True,True,1.0,1.0,0.0
2,2,1,5,1088,True,True,1.0,1.0,0.0
2,2,1,5,1244,True,True,1.0,1.0,0.0
2,2,1,9,2,True,True,1.0,1.0,0.0
2,2,1,9,3,True,True,1.0,1.0,0.0
2,2,1,9,4,True,True,1.0,1.0,0.0
2,2,1,9,312,True,True,1.0,1.0,0.0
2,2,1,9,620,True,True,1.0,1.0,0.0
2,2,1,9,622,True,True,1.0,1.0,0.0
2,2,1,9,778,True,True,1.0,1.0,0.0
2,2,1,9,1088,True,True,1.0,1.0,0.0
2,2,1,9,1244,True,True,1.0,1.0,0.0
2,2,2,0,2,True,False,1.0,0.7709413117719793,-0.22905868822802067
2,2,2,0,3,True,True,1.0,1.0,0.0
2,2,2,0,4,True,True,1.0,1.0,0.0
2,2,2,0,312,True,True,1.0,1.0,0.0
2,2,2,0,620,True,True,1.0,1.0,0.0
2,2,2,0,622,True,True,1.0,1.0,0.0
2,2,2,0,778,True,True,1.0,1.0,0.0
2,2,2,0,1088,True,True,1.0,1.0,0.0
2,2,2,0,1244,True,True,1.0,1.0,0.0
2,2,2,5,2,True,False,1.0,0.8860376102203429,-0.11396238977965711
2,2,2,5,3,True,True,1.0,1.0,0.0
2,2,2,5,4,True,True,1.0,1.0,0.0
2,2,2,5,312,True,True,1.0,1.0,0.0
2,2,2,5,620,True,True,1.0,1.0,0.0
2,2,2,5,622,True,True,1.0,1.0,0.0
2,2,2,5,778,True,True,1.0,1.0,0.0
2,2,2,5,1088,True,True,1.0,1.0,0.0
2,2,2,5,1244,True,True,1.0,1.0,0.0
2,2,2,9,2,True,True,1.0,1.0,0.0
2,2,2,9,3,True,True,1.0,1.0,0.0
2,2,2,9,4,True,True,1.0,1.0,0.0
2,2,2,9,312,True,True,1.0,1.0,0.0
2,2,2,9,620,True,True,1.0,1.0,0.0
2,2,2,9,622,True,True,1.0,1.0,0.0
2,2,2,9,778,True,True,1.0,1.0,0.0
2,2,2,9,1088,True,True,1.0,1.0,0.0
2,2,2,9,1244,True,True,1.0,1.0,0.0
2,2,5,0,2,True,True,1.0,1.0,0.0
2,2,5,0,3,True,True,1.0,1.0,0.0
2,2,5,0,4,True,True,1.0,1.0,0.0
2,2,5,0,312,True,True,1.0,1.0,0.0
2,2,5,0,620,True,True,1.0,1.0,0.0
2,2,5,0,622,True,True,1.0,1.0,0.0
2,2,5,0,778,True,True,1.0,1.0,0.0
2,2,5,0,1088,True,True,1.0,1.0,0.0
2,2,5,0,1244,True,True,1.0,1.0,0.0
2,2,5,5,2,True,True,1.0,1.0,0.0
2,2,5,5,3,True,True,1.0,1.0,0.0
2,2,5,5,4,True,True,1.0,1.0,0.0
2,2,5,5,312,True,True,1.0,1.0,0.0
2,2,5,5,620,True,True,1.0,1.0,0.0
2,2,5,5,622,True,True,1.0,1.0,0.0
2,2,5,5,778,True,True,1.0,1.0,0.0
2,2,5,5,1088,True,True,1.0,1.0,0.0
2,2,5,5,1244,True,True,1.0,1.0,0.0
2,2,5,9,2,True,True,1.0,1.0,0.0
2,2,5,9,3,True,True,1.0,1.0,0.0
2,2,5,9,4,True,True,1.0,1.0,0.0
2,2,5,9,312,True,True,1.0,1.0,0.0
2,2,5,9,620,True,True,1.0,1.0,0.0
2,2,5,9,622,True,True,1.0,1.0,0.0
2,2,5,9,778,True,True,1.0,1.0,0.0
2,2,5,9,1088,True,True,1.0,1.0,0.0
2,2,5,9,1244,True,True,1.0,1.0,0.0
2,4,1,0,2,True,False,1.0,0.5568136814430619,-0.44318631855693813
2,4,1,0,3,True,False,1.0,0.7984072824567723,-0.20159271754322772
2,4,1,0,4,True,False,1.0,0.15706659749605162,-0.8429334025039483
2,4,1,0,312,True,False,1.0,0.610944020305439,-0.38905597969456096
2,4,1,0,620,True,True,1.0,1.0,0.0
2,4,1,0,622,True,False,1.0,0.1725822582974397,-0.8274177417025603
2,4,1,0,778,True,True,1.0,1.0,0.0
2,4,1,0,1088,True,True,1.0,1.0,0.0
2,4,1,0,1244,True,False,1.0,0.4161857661648799,-0.5838142338351201
2,4,1,5,2,True,True,1.0,1.0,0.0
2,4,1,5,3,True,True,1.0,1.0,0.0
2,4,1,5,4,True,False,1.0,0.07635545817123647,-0.9236445418287635
2,4,1,5,312,True,True,1.0,1.0,0.0
2,4,1,5,620,True,True,1.0,1.0,0.0
2,4,1,5,622,True,False,1.0,0.06292220105337834,-0.9370777989466217
2,4,1,5,778,True,False,1.0,0.24515839400431433,-0.7548416059956857
2,4,1,5,1088,True,True,1.0,1.0,0.0
2,4,1,5,1244,True,True,1.0,1.0,0.0
2,4,1,9,2,True,True,1.0,1.0,0.0
2,4,1,9,3,True,True,1.0,1.0,0.0
2,4,1,9,4,True,True,1.0,1.0,0.0
2,4,1,9,312,True,True,1.0,1.0,0.0
2,4,1,9,620,True,True,1.0,1.0,0.0
2,4,1,9,622,True,True,1.0,1.0,0.0
2,4,1,9,778,True,True,1.0,1.0,0.0
2,4,1,9,1088,True,True,1.0,1.0,0.0
2,4,1,9,1244,True,True,1.0,1.0,0.0
2,4,2,0,2,True,False,1.0,0.1343714559136409,-0.8656285440863591
2,4,2,0,3,True,False,1.0,0.13668948231287026,-0.8633105176871297
2,4,2,0,4,True,False,1.0,0.09900936389844889,-0.9009906361015512
2,4,2,0,312,True,False,1.0,0.11677255778801961,-0.8832274422119804
2,4,2,0,620,True,False,1.0,0.10079529445266706,-0.8992047055473329
2,4,2,0,622,True,False,1.0,0.144716205743479,-0.855283794256521
2,4,2,0,778,True,False,1.0,0.09777602225379964,-0.9022239777462003
2,4,2,0,1088,True,False,1.0,0.12996010684954137,-0.8700398931504586
2,4,2,0,1244,True,False,1.0,0.10637079293270607,-0.893629207067294
2,4,2,5,2,True,False,1.0,0.068334539727366,-0.931665460272634
2,4,2,5,3,True,False,1.0,0.06458740905204877,-0.9354125909479513
2,4,2,5,4,True,False,1.0,0.04542416674602631,-0.9545758332539737
2,4,2,5,312,True,False,1.0,0.05799211666832649,-0.9420078833316735
2,4,2,5,620,True,False,1.0,0.045085325756037985,-0.954914674243962
2,4,2,5,622,True,False,1.0,0.054847859771533954,-0.945152140228466
2,4,2,5,778,True,False,1.0,0.03887732466316169,-0.9611226753368383
2,4,2,5,1088,True,False,1.0,0.05177783705007985,-0.9482221629499201
2,4,2,5,1244,True,False,1.0,0.05127275631494439,-0.9487272436850556
2,4,2,9,2,True,True,1.0,1.0,0.0
2,4,2,9,3,True,True,1.0,1.0,0.0
2,4,2,9,4,True,True,1.0,1.0,0.0
2,4,2,9,312,True,True,1.0,1.0,0.0
2,4,2,9,620,True,True,1.0,1.0,0.0
2,4,2,9,622,True,True,1.0,1.0,0.0
2,4,2,9,778,True,True,1.0,1.0,0.0
2,4,2,9,1088,True,True,1.0,1.0,0.0
2,4,2,9,1244,True,True,1.0,1.0,0.0
2,4,5,0,2,True,True,1.0,1.0,0.0
2,4,5,0,3,True,True,1.0,1.0,0.0
2,4,5,0,4,True,True,1.0,1.0,0.0
2,4,5,0,312,True,True,1.0,1.0,0.0
2,4,5,0,620,True,True,1.0,1.0,0.0
2,4,5,0,622,True,True,1.0,1.0,0.0
2,4,5,0,778,True,True,1.0,1.0,0.0
2,4,5,0,1088,True,True,1.0,1.0,0.0
2,4,5,0,1244,False,True,0.12380797248697793,1.0,0.876192027513022
2,4,5,5,2,True,True,1.0,1.0,0.0
2,4,5,5,3,True,False,1.0,0.6646093624977537,-0.3353906375022463
2,4,5,5,4,True,True,1.0,1.0,0.0
2,4,5,5,312,True,False,1.0,0.7709586845164913,-0.2290413154835087
2,4,5,5,620,True,True,1.0,1.0,0.0
2,4,5,5,622,True,True,1.0,1.0,0.0
2,4,5,5,778,True,False,1.0,0.6929935979644622,-0.30700640203553775
2,4,5,5,1088,True,False,1.0,0.7918336993266779,-0.2081663006733221
2,4,5,5,1244,False,False,0.12429113682046661,0.10611006775012756,-0.018181069070339048
2,4,5,9,2,True,True,1.0,1.0,0.0
2,4,5,9,3,True,True,1.0,1.0,0.0
2,4,5,9,4,True,True,1.0,1.0,0.0
2,4,5,9,312,True,True,1.0,1.0,0.0
2,4,5,9,620,True,True,1.0,1.0,0.0
2,4,5,9,622,True,True,1.0,1.0,0.0
2,4,5,9,778,True,True,1.0,1.0,0.0
2,4,5,9,1088,True,True,1.0,1.0,0.0
2,4,5,9,1244,False,False,0.3714653114698491,0.12324086891040403,-0.2482244425594451
2,6,1,0,2,True,True,1.0,1.0,0.0
2,6,1,0,3,True,True,1.0,1.0,0.0
2,6,1,0,4,True,True,1.0,1.0,0.0
2,6,1,0,312,True,True,1.0,1.0,0.0
2,6,1,0,620,True,True,1.0,1.0,0.0
2,6,1,0,622,True,True,1.0,1.0,0.0
2,6,1,0,778,True,True,1.0,1.0,0.0
2,6,1,0,1088,True,True,1.0,1.0,0.0
2,6,1,0,1244,True,True,1.0,1.0,0.0
2,6,1,5,2,True,True,1.0,1.0,0.0
2,6,1,5,3,True,True,1.0,1.0,0.0
2,6,1,5,4,True,True,1.0,1.0,0.0
2,6,1,5,312,True,True,1.0,1.0,0.0
2,6,1,5,620,True,True,1.0,1.0,0.0
2,6,1,5,622,True,True,1.0,1.0,0.0
2,6,1,5,778,True,True,1.0,1.0,0.0
2,6,1,5,1088,True,True,1.0,1.0,0.0
2,6,1,5,1244,True,True,1.0,1.0,0.0
2,6,1,9,2,False,False,0.021251811054878042,0.009735531784632412,-0.01151627927024563
2,6,1,9,3,False,False,0.25450166926640144,0.016065008421346512,-0.23843666084505494
2,6,1,9,4,False,False,0.03636761969400593,0.002557895054907485,-0.03380972463909845
2,6,1,9,312,False,False,0.26454334237828997,0.014417659015846525,-0.25012568336244345
